paper_id,title,decision,gt_binary,avg_score,scores,venue,pdf_url
nHrYBGujps,BIRD-INTERACT: Re-imagining Text-to-SQL Evaluation via Lens of Dynamic Interactions,Accept (Oral),Accept,7.50,6 8 8 8,ICLR 2026 Oral,/pdf/50c7bf9afa685c05b519597e51748fbc564b0122.pdf
nHW64r5KFG,Thinking as Society: Multi-Social-Agent Self-Distillation for Multimodal Misinformation Detection,Accept (Poster),Accept,5.50,4 6 6 6,ICLR 2026 Poster,/pdf/67dc995dbd2dc04374ba155b4fe53dddea36091c.pdf
nHEMumYcwt,Video Language Models are Human-Aligned Evaluators for Text to Motion Generation,Reject,Reject,4.50,4 6 4 4,ICLR 2026 Conference Withdrawn Submission,/pdf/b438937f5f979955481ff47c823b5344fcc55aa5.pdf
nGzYkW4FSB,Synchronizing Probabilities in Model-Driven Lossless Compression,Accept (Poster),Accept,6.50,4 8 6 8,ICLR 2026 Poster,/pdf/1cd91b95028bd620381f1d085df3968692ddd92f.pdf
nGizKVBCgn,PolyGraph Discrepancy: a classifier-based metric for graph generation,Accept (Poster),Accept,6.00,4 8 6 6,ICLR 2026 Poster,/pdf/f324645876012b6a8697b7e87d34e3b42fc2e10f.pdf
nGihWDdQFI,CAED-Agent: an Agentic Framework to Automate Simulation-Based Experimental Design,Reject,Reject,3.50,4 4 2 4,Submitted to ICLR 2026,/pdf/8b5f8cb77ab134f4905f1457e3c2ef9a65a53e3f.pdf
nGbhxxdhqz,Maximizing Asynchronicity in Event-based Neural Networks,Accept (Poster),Accept,5.50,6 6 4 6,ICLR 2026 Poster,/pdf/b8941e126faea44815e550565d7003f74636de05.pdf
nGbdYCPlZw,Class-Conditional Domain Alignment via Kernel Cauchy-Schwarz Mutual Information,Reject,Reject,3.50,2 4 6 2,Submitted to ICLR 2026,/pdf/41544a38c389bb16dfbfd2c6c1be28fc6cf22517.pdf
nGLefuWScZ,FITS: Conditional Diffusion Model for Irregular Time Series Forecasting with Pseudo-future Exogenous Covariates,Reject,Reject,5.00,6 4 4 6,Submitted to ICLR 2026,/pdf/bcc04dda22d3663d9d84cd8400f2b234dfafab78.pdf
nGIydjpyLD,Beyond Single Embeddings: Capturing Diverse Targets with Multi-Query Retrieval,Reject,Reject,4.00,2 4 4 6,Submitted to ICLR 2026,/pdf/309b4b4831b30ef5a3ffbf99fa8d60716ccacc32.pdf
nGBN7UjHcy,Beyond Accuracy: Are Time Series Foundation Models Well-Calibrated?,Accept (Poster),Accept,5.50,6 4 8 4,ICLR 2026 Poster,/pdf/09fafabbff50bb7ffda698c4b1d6b166644486fb.pdf
nFjj8NEBqv,SERQ: Saliency-Aware Low-Rank Error Reconstruction for LLM Quantization,Accept (Poster),Accept,5.00,4 4 8 4,ICLR 2026 Poster,/pdf/69d670894e4168873407f6e538b6a8f2dd01b3ab.pdf
nF81AkEzXg,CUPID: A Plug-in Framework for Joint Aleatoric and Epistemic Uncertainty Estimation with a Single Model,Accept (Poster),Accept,4.50,8 4 2 4,ICLR 2026 Poster,/pdf/81600ca545bb7d488a15182128296b939804fb91.pdf
nElqyHPHAz,MLE-RL: Reinforcement Learning for Self-Improvement in Machine Learning Agents,Reject,Reject,4.50,4 6 4 4,Submitted to ICLR 2026,/pdf/9478bf04155f6aeb9141f7142ca8eaef21513c07.pdf
nEhJ24ywRj,Tackling Fake Forgetting through Uncertainty Quantification,Reject,Reject,4.00,4 2 4 6,Submitted to ICLR 2026,/pdf/f9d014393f381d48878331f8b2a23005c7d66a22.pdf
nEcs0Duf86,From Invariant Representations to Invariant Data: Provable Robustness to Spurious Correlations via Noisy Counterfactual Matching,Reject,Reject,4.50,2 4 4 8,Submitted to ICLR 2026,/pdf/b1bdf3460f6d765c14e20f74f9e9eddf56b535af.pdf
nEakAzCZQP,Beyond GPS: Tri-Modal Contrastive Learning for Global Geo-Localization,Reject,Reject,3.00,2 2 2 6,Submitted to ICLR 2026,/pdf/9c2325d5914b0659975d20419595fc1b43eeaaba.pdf
nESyz4PvJL,VLMgineer: Vision-Language Models as Robotic Toolsmiths,Accept (Poster),Accept,5.50,8 6 4 4,ICLR 2026 Poster,/pdf/f3cdc21da06f7a3141ece03cbb6ac9e399db6a90.pdf
nDveOZsdN3,"$\mathrm{D^3}$: Divide, Describe, and Diffuse: Prompt-Enriched, Scene-Aware Dataset Condensation for Object Detection",Reject,Reject,5.00,4 6 6 4,Submitted to ICLR 2026,/pdf/d76d0b279e7566342ae0619e5e4f4556decb1d5b.pdf
nDrZow7fCF,UniRestorer: Universal Image Restoration via Adaptively Estimating Image Degradation at Proper Granularity,Accept (Poster),Accept,6.00,6 4 8 6,ICLR 2026 Poster,/pdf/10161d124244e5eb5e8a071051abe49c20ee7acf.pdf
nDdpp0285M,Competitive Multi-Agent Delegation for  LLM Reasoning,Reject,Reject,3.50,4 2 4 4,Submitted to ICLR 2026,/pdf/63896b6227315826110fab02567ea7ba391a79c9.pdf
nCsF3Bsn2n,Probabilistic Kernel Function for Fast Angle Testing,Accept (Oral),Accept,8.00,8 8 8 8,ICLR 2026 Oral,/pdf/6b231f1b0bb470c3baca147370ef04601280148e.pdf
nCrvrlwUDt,Bridging Global Intent with Local Details: A Hierarchical Representation Approach for Semantic Validation in Text-to-SQL,Reject,Reject,4.00,2 6 4 4,Submitted to ICLR 2026,/pdf/cf5f3104b825209c3059bfa66fd1084688a8cefc.pdf
nCqjDPTYUE,Med3D-JADE: 3D Joint Attentive Diffusion Engine for Volumetric Medical CT and Mask Co-generation,Reject,Reject,3.00,2 4 2 4,ICLR 2026 Conference Withdrawn Submission,/pdf/b9362ef24245fc20134ccb7fa39f69afa8b620c7.pdf
nCgMpMDgR2,"ReFIne: A Framework for Trustworthy Large Reasoning Models with Reliability, Faithfulness, and Interpretability",Reject,Reject,4.00,4 6 4 2,Submitted to ICLR 2026,/pdf/e8b93a4ef8eae5a1be8ec7560b0e44c6463401b4.pdf
nCZH28rKQ9,SpaceVista: All-Scale Visual Spatial Reasoning from mm to km,Reject,Reject,5.00,4 6 4 6,Submitted to ICLR 2026,/pdf/9972daf26526ecac23a9de5584cdb432e10666a1.pdf
nCP9kyST95,SSD: A Sparse Semantic Defense Against Semantic Adversarial Attacks to Image Classifiers,Reject,Reject,4.00,6 0 6,Submitted to ICLR 2026,/pdf/d33954e8e81b009f5cf15db5c459b9d990f8b7e9.pdf
nCJF1CDapQ,TwinShield: Secure Foundation Model Execution by Unifying TEEs and Crypto-protected Accelerators,Reject,Reject,2.50,4 2 2 2,Submitted to ICLR 2026,/pdf/f397b4560107012ec1d39f29b3bb0adc97a111c6.pdf
nCEs0tSwc2,Geometric-Mean Policy Optimization,Accept (Poster),Accept,5.00,2 8 6 4,ICLR 2026 Poster,/pdf/6830965e469920134916186e2aa82d2e69c09356.pdf
nCE7Sli461,Why High-rank Neural Networks Generalize?: An Algebraic Framework with RKHSs,Accept (Poster),Accept,4.50,4 8 2 4,ICLR 2026 Poster,/pdf/cca4504f66a0c9e94def7c7b130320189fc54670.pdf
nCDgdjH6oV,Neural Catalog: Scaling Species Recognition with Catalog of Life–Augmented Generation,Reject,Reject,4.50,4 6 6 2,Submitted to ICLR 2026,/pdf/9713e374ae4471a1679e5a8d9bc8d1bc18254661.pdf
nCAODkpsPJ,LongLive: Real-time Interactive Long Video Generation,Accept (Poster),Accept,6.67,8 6 6,ICLR 2026 Poster,/pdf/fc6c8a70c050feda94f14f7bbd7e13df1dae002c.pdf
nBta7psl5J,Uncovering Competing Poisoning Attacks in Retrieval-Augmented Generation,Reject,Reject,4.00,4 2 4 6,Submitted to ICLR 2026,/pdf/c17f518fa14a521cae577f5ab1bc4d25b9539e45.pdf
nBiBapJ9iy,A Scalable Global Optimization Algorithm For Constrained Clustering,Reject,Reject,3.50,4 4 4 2,Submitted to ICLR 2026,/pdf/5b1b5ff8652f843c55470cccbdca928160b56f63.pdf
nBCApflsHM,RegMean++: Enhancing Effectiveness and Generalization of Regression Mean for Model Merging,Reject,Reject,4.00,6 4 0 6,Submitted to ICLR 2026,/pdf/f3441b0df67c64612d8fb9a1c2e6e29f2182a112.pdf
nAyeE7cAS0,Latent-to-Data Cascaded Diffusion Models for Unconditional Time Series Generation,Accept (Poster),Accept,5.00,4 4 6 6,ICLR 2026 Poster,/pdf/39efe6572aa124d8eb970f2690fc9f7b0207687e.pdf
nAT8s1VfU2,XRPO: Pushing the Limits of GRPO with Targeted Exploration and Exploitation,Reject,Reject,4.50,6 2 6 4,Submitted to ICLR 2026,/pdf/f9251f80719682d71f3b66f1bdb43217cf4cd683.pdf
nAO9LcV7nE,Emergent Dexterity Via Diverse Resets and Large-Scale Reinforcement Learning,Accept (Poster),Accept,5.00,4 4 6 6,ICLR 2026 Poster,/pdf/6ac565a9e2f5c06c3f5a218b2bc570cbfaab6f39.pdf
n9wS0Hdvri,IDEAL: Data Equilibrium Adaptation for Multi-Capability Language Model Alignment,Accept (Poster),Accept,4.50,4 4 4 6,ICLR 2026 Poster,/pdf/7fbbd5a52bca6d3bf47e46bba6acb7e1992b0354.pdf
n9mXlqD2SJ,Difficulty–Diversity Collaborative Filtering for Data-Efficient LLM Fine-Tuning,Accept (Poster),Accept,5.33,6 4 6,ICLR 2026 Poster,/pdf/c8b7c33964de841198f5d57fd5d05683d2169a2d.pdf
n9m13pabbk,FraIR: Fourier Recomposition Adapter for Image Restoration,Reject,Reject,3.33,4 2 4,Submitted to ICLR 2026,/pdf/e3abb7d1658f47c6d47f4031e533c3c6cf44cf8a.pdf
n9cGjk78RK,Synergizing Large Language Models and Task-specific Models for Time Series Anomaly Detection,Reject,Reject,4.67,4 6 4,Submitted to ICLR 2026,/pdf/3ea148bc9ec7ea07751ea1afa3f036407ff6e2da.pdf
n9Ps1SFOlE,GradCFG: Gradient Inversion of Classifier-Free Guidance Diffusion Models,Reject,Reject,4.50,4 4 4 6,Submitted to ICLR 2026,/pdf/274ced99fc9763f9c8221b1f8cfc902cbb232aa7.pdf
n8reuo0wFj,Interpretable Graph Embeddings: Feature-Level Decomposition for Trustworthy Graph Neural Networks,Reject,Reject,1.50,2 2 2 0,Submitted to ICLR 2026,/pdf/c4ee5cacd02de8bcbb6fab00432bbd05432afde7.pdf
n8lAJLVdVN,Beyond Software Development: Continuous Integration with coding agents,Reject,Reject,3.00,4 2 2 4,Submitted to ICLR 2026,/pdf/a2e4cc50b95cbd45352ca7216e2d794e01a3b47b.pdf
n8FKO0DIl8,Statistical Guarantees in the Search for Less Discriminatory Algorithms,Accept (Poster),Accept,6.50,8 6 6 6,ICLR 2026 Poster,/pdf/a4e73b34897f6c25b54288776082ca5c05f1fc83.pdf
n7viYE7Xbo,BigMaQ: A Big Macaque Motion and Animation Dataset Bridging Image and 3D Pose Representations,Accept (Poster),Accept,5.00,4 8 2 6,ICLR 2026 Poster,/pdf/0f9e1321fdd7f22b6a253068c3c90c6d67a13ba1.pdf
n7kg70eh3N,Graph Attribute Imputation via Generalized Wasserstein Balancing,Reject,Reject,4.00,2 6 4 4,Submitted to ICLR 2026,/pdf/0798c8f34f519e5e2607fc3d2c5ecf537b32ed6c.pdf
n6XbPGStit,Follow-Your-Preference: Towards Preference-Aligned Image Inpainting,Accept (Poster),Accept,5.50,6 8 4 4,ICLR 2026 Poster,/pdf/dfed8da21f4fcec96bf2c1c5396e02b983ba4aef.pdf
n6E0r6kQWQ,SRFT: A Single-Stage Method with Supervised and Reinforcement Fine-Tuning for Reasoning,Accept (Poster),Accept,5.00,6 6 4 4,ICLR 2026 Poster,/pdf/32fe4f0602a306f53a6f9d0fdfb115feeb894a05.pdf
n5dkjiplv4,Reinforcement Learning with Inverse Rewards for World Model Post-training,Reject,Reject,4.50,4 4 4 6,Submitted to ICLR 2026,/pdf/616170ff77f27b7ec8d6094f3933c7b3b9c16976.pdf
n5bPL58uMC,Trapped by simplicity: When Transformers fail to learn from noisy features,Accept (Poster),Accept,6.00,6 6 6,ICLR 2026 Poster,/pdf/09238b4ed7619eb1d1e0fa6bfb2abd3000147f7a.pdf
n5XpACMecf,How to Teach Label to Understand Decisions: A Decision-aware Label Distribution Learning Framework,Reject,Reject,4.00,4 4 4 4,Submitted to ICLR 2026,/pdf/d18be2e8727649b9b23647e9c78c330fdffdc35c.pdf
n5RKFmC8Zl,On the Impact of the Utility in Semivalue-based Data Valuation,Accept (Poster),Accept,6.00,4 6 8,ICLR 2026 Poster,/pdf/075555b1eeff636e05de6dac8addc8359b4b6d55.pdf
n577FC6CKk,SWE-PolyBench: A multi-language benchmark for repository level evaluation of coding agents,Reject,Reject,3.50,4 4 2 4,Submitted to ICLR 2026,/pdf/94cd38404956ae6cc256ba097601e7e59e0ad4fe.pdf
n4vmAXm5Zr,Understanding the Fine-Grained Knowledge Capabilities of Vision-Language Models,Reject,Reject,4.00,6 2 6 2,Submitted to ICLR 2026,/pdf/d94167f541767fd7871315801b032c339c4f32b5.pdf
n4Er2o4BFB,From Correction to Mastery: Reinforced Distillation of Large Language Model Agents,Reject,Reject,5.00,4 2 6 8,Submitted to ICLR 2026,/pdf/c64ee0d1aef65306ed41ca78e42347d137fd07f3.pdf
n41veICTrg,MultiCFV: Detecting Control Flow Vulnerabilities in Smart Contracts Leveraging Multimodal Deep Learning,Reject,Reject,4.50,4 4 4 6,Submitted to ICLR 2026,/pdf/84ca5b52c9af07aa5abbeea635600f9c806112c0.pdf
n3vCciJEze,Large Language Models as Topological Thinkers: A Benchmark on Graph Persistent Homology,Reject,Reject,4.50,4 4 4 6,Submitted to ICLR 2026,/pdf/7bb73143d246d008499d8f8b57ea2a6ed60d0713.pdf
n3iFV0gLMc,FingerTip 20K: A Benchmark for Proactive and Personalized Mobile LLM Agents,Accept (Poster),Accept,5.50,4 6 4 8,ICLR 2026 Poster,/pdf/cbf208b8878278df6d9e76dd729e08e9ed162f46.pdf
n2RM4uVFSM,SceneAdapt: Scene-aware Adaptation of Human Motion Diffusion,Reject,Reject,4.50,6 4 4 4,Submitted to ICLR 2026,/pdf/e0e96cb5bc9278c6734e34e05146f49ae3a99a0e.pdf
n2J1NCtN6T,HierPromptLM: Hierarchical Prompt Language Model for Heterogeneous Text-rich Networks,Reject,Reject,4.50,4 6 4 4,Submitted to ICLR 2026,/pdf/1e970c48333a89891bacce412860f2b447313154.pdf
n28wnc2QTc,Query-Aware Flow Diffusion for Graph-Based RAG with Retrieval Guarantees,Accept (Poster),Accept,6.00,8 6 8 2,ICLR 2026 Poster,/pdf/407905f721d57995d05ac2f726872edc4b2748cf.pdf
n20ml5nGEo,Token Distillation: Attention-Aware Input Embeddings for New Tokens,Accept (Poster),Accept,4.67,4 4 6,ICLR 2026 Poster,/pdf/60dfd2933d8e45360282762ae1a492840d8f08e6.pdf
n1rsWhJf8B,Enhancing Cross-Lingual Embedding Alignment with Additive Keywords for International Trade Product Classification,Reject,Reject,4.00,4 4 6 2,Submitted to ICLR 2026,/pdf/a12e627af28b1459536725fe2a6d9c9887b44336.pdf
n1HBsszaY6,SABRE-FL: Selective and Accurate Backdoor Rejection for Federated Prompt Learning,Accept (Poster),Accept,5.00,6 6 6 2,ICLR 2026 Poster,/pdf/df81f03d6fc4209922709119ec82112d35b18d97.pdf
n1AvXiU2lu,Real-Time Reasoning Agents in Evolving Environments,Accept (Poster),Accept,6.50,8 8 6 4,ICLR 2026 Poster,/pdf/8708dd563367b02f6dc08ab682b79c846ebbedb1.pdf
n0wVbCxcob,IVEBench: Modern Benchmark Suite for Instruction-Guided Video Editing Assessment,Accept (Poster),Accept,5.50,4 6 6 6,ICLR 2026 Poster,/pdf/2249cf181bdc69d20209c92b495bed0cfc31d945.pdf
n0vHjCiLD2,"You Point, I Learn: Online Adaptation of Interactive Segmentation Models for Handling Distribution Shifts in Medical Imaging",Accept (Poster),Accept,6.00,6 6 8 4,ICLR 2026 Poster,/pdf/2b2fad46546c401ce165009d0baf7b43d4fbfbd1.pdf
n0pSH3hOJA,Modality-Aware Quantization: Balancing Visual and Textual Fidelity in Multimodal Compression,Reject,Reject,3.33,2 4 4,Submitted to ICLR 2026,/pdf/9461fc12ef56c90997f6502ea1258f58d15af9c9.pdf
n0WDVWqgzC,Neuroprobe: Evaluating Intracranial Brain Responses to Naturalistic Stimuli,Reject,Reject,5.50,8 4 4 6,Submitted to ICLR 2026,/pdf/fa9d122fc6ff73b0eec693e99c44ae7d9ee38308.pdf
mzlScdrryB,Permutation-Invariant Spectral Learning via Dyson Diffusion,Reject,Reject,5.20,6 6 4 4 6,ICLR 2026 Conference Withdrawn Submission,/pdf/2f25f710a619ce5bccf604caad9f3f05a3812dde.pdf
mzc36hvPSI,Revisiting Value Estimation in Policy Gradient Methods,Reject,Reject,4.00,6 2 4 4,Submitted to ICLR 2026,/pdf/9e5a7bcdf2fe8ce1243dc71130e6822b75c30339.pdf
mzLOnTb3WH,WIMLE: Uncertainty‑Aware World Models with IMLE for Sample‑Efficient Continuous Control,Accept (Poster),Accept,5.00,4 6 6 4,ICLR 2026 Poster,/pdf/dbfba2ffd9a3d9104673123dc4869513adac92d3.pdf
mzLJ1XVNNj,PatternKV: Flattening KV Representation Expands Quantization Headroom,Reject,Reject,4.50,6 4 4 4,Submitted to ICLR 2026,/pdf/19498a0d69adc52feb320bdc075b91e6aeb57d18.pdf
mzAchylAtf,SANA-Video: Efficient Video Generation with Block Linear Diffusion Transformer,Accept (Oral),Accept,6.50,6 6 8 6,ICLR 2026 Oral,/pdf/203342e0300c8eb85119e9e37d711d6e627c18cb.pdf
mytIKuRsSE,Learning with Dual-level Noisy Correspondence for Multi-modal Entity Alignment,Accept (Oral),Accept,7.50,8 8 6 8,ICLR 2026 Oral,/pdf/db6369ee846665389355220e96c5e8b37dd89048.pdf
myosXZvY84,Grounded Human-Attributed Description and Activity Recognition in Videos,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/a500370a44deabf7d76a5a9c1e70075bc70141fb.pdf
mykx5jwKc8,TCAN: An Asymmetry Modeling Network for Time Series Forecasting,Reject,Reject,3.50,4 2 4 4,Submitted to ICLR 2026,/pdf/a6f4f08af4920ae946a42b89aaac3cca4056ae94.pdf
myi3qPXGqx,IndiaWeatherBench: A Dataset and Benchmark for Data-Driven Regional Weather Forecasting over India,Reject,Reject,3.00,2 2 4 4,Submitted to ICLR 2026,/pdf/d681a60294c0f4f4aafca018986fba03e4c75120.pdf
mxz5RqhCMe,Stability Under Scrutiny: Benchmarking Representation Paradigms for Online HD Mapping,Accept (Poster),Accept,4.67,4 6 4,ICLR 2026 Poster,/pdf/508f666b10059730ebf436d1be2789178cd2ce9e.pdf
mxjk4G4ATb,Latency-Aware Contextual Bandit: Application to Cryo-EM Data Collection,Reject,Reject,4.00,6 4 2 4,Submitted to ICLR 2026,/pdf/e0fa5464dbc0635219602436015ab27130062d80.pdf
mwgYORsqtv,Demystifying The Mechanisms Behind Emergent Exploration in Goal-Conditioned RL,Accept (Poster),Accept,6.00,6 6 6,ICLR 2026 Poster,/pdf/c6945ded05708bf53a3f00f2443396e77277187a.pdf
mwAkJJ4NBD,Coevolutionary Continuous Discrete Diffusion: Make Your Diffusion Language Model a Latent Reasoner,Reject,Reject,4.00,4 6 2 4,Submitted to ICLR 2026,/pdf/c512df6d7dbcc0b2e2cac1157d2514be09395b28.pdf
mvWQYIjDsx,"Online Pseudo-average Shifting Attention(PASA) for Robust Low-precision LLM Inference: Algorithms, Numerical Analysis and Performance",Reject,Reject,4.00,6 2 6 2,Submitted to ICLR 2026,/pdf/245c1dd4bf1663551380890cea19f7551d7f3db0.pdf
mvLhN0veUd,Breaking Barriers: Do Reinforcement Post Training Gains Transfer To Unseen Domains?,Accept (Poster),Accept,6.00,6 8 6 4,ICLR 2026 Poster,/pdf/0d268cdbf99458fe8199bd42e5c477029f7a51e4.pdf
mvKM40zDyn,Articulation in Motion: Prior-free Part Mobility Analysis for Articulated Objects By Dynamic-Static Disentanglement,Accept (Poster),Accept,5.50,4 4 6 8,ICLR 2026 Poster,/pdf/2db6760fadf898baa13788114edba6983082a4d6.pdf
mvCGnsgIs4,One Reflection at a Time: Provable Compression and Denoising of Orthogonal Matrices,Reject,Reject,5.50,6 2 6 8,Submitted to ICLR 2026,/pdf/47c8f5f9b6030bbc664733cdfc0d511d405c55b8.pdf
muJ0EYIXFC,KG-MoE: Multimodal Knowledge Graph Grounded Mixture of Experts for Fair Visual Question Answering,Reject,Reject,3.50,0 4 6 4,Submitted to ICLR 2026,/pdf/791c55c6ccf71d6d569b41b4cf0a00d65a53f82e.pdf
mu8sO1Vw0C,Dual-IPO: Dual-Iterative Preference Optimization for Text-to-Video Generation,Accept (Poster),Accept,5.50,6 6 6 4,ICLR 2026 Poster,/pdf/7d10a629aad24c4f3a7902309850a9f02a469bb1.pdf
mteZOi0xyu,Beyond Binary Preferences: A Principled Framework for Reward Modeling with Ordinal Feedback,Accept (Poster),Accept,5.50,4 8 4 6,ICLR 2026 Poster,/pdf/1edb61faab189046a68d32465b8fab0403c5b2f5.pdf
mtdyZsa47V,Ultra-Fast Language Generation via Discrete Diffusion Divergence Instruct,Accept (Poster),Accept,6.67,6 6 8,ICLR 2026 Poster,/pdf/e2640d03c8e3c902787b611f3ee0c0a0ae8dac30.pdf
mtYHUPAYif,Epistemic Wrapping for Uncertainty Quantification,Reject,Reject,3.50,2 2 6 4,Submitted to ICLR 2026,/pdf/4574cf78ef387e96c57cf2c8c37c0dc74c347e3f.pdf
msoXUX5xvy,Modeling the language cortex with form-independent and enriched representations of sentence meaning reveals remarkable semantic abstractness,Reject,Reject,5.00,4 4 2 10,Submitted to ICLR 2026,/pdf/8eef8da9adda0f6e964ea8973e6b1d85acd15c7b.pdf
msiN4D6F2A,cgDDI: Controllable Generation of Diverse Dermatological Imagery for Fair and Efficient Malignancy Classification,Reject,Reject,4.67,4 6 4,Submitted to ICLR 2026,/pdf/4b67ee4195b71d07d9f389d1343361f9f6618f10.pdf
msX2KKICRr,Emergence of Exploration in Policy Gradient Reinforcement Learning via Retrying,Reject,Reject,4.50,2 4 6 6,Submitted to ICLR 2026,/pdf/71494f314a3a543c0d112ed4c60951c23d8c66e4.pdf
msLnKDvhBx,HSIC Bottleneck for Cross-Generator and Domain-Incremental Synthetic Image Detection,Accept (Poster),Accept,4.00,4 2 4 6,ICLR 2026 Poster,/pdf/efc64bfcbbc3fdf4c041ce8c8ea97c41a39a64aa.pdf
msKQYIfgVm,Concise Reasoning in the Lens of Lagrangian Optimization,Reject,Reject,5.00,6 4 2 8,ICLR 2026 Conference Withdrawn Submission,/pdf/217d62fc2c646c0adc4819bacec9b18df629e4bc.pdf
msJgEkjwh5,CodeBrain: Bridging Decoupled Tokenizer and Multi-Scale Architecture for EEG Foundation Model,Accept (Poster),Accept,5.00,2 4 8 6,ICLR 2026 Poster,/pdf/043e3f4d0ad73b02e2e640eba346d017462d5fbb.pdf
msFFC14G9i,OVID: Open-Vocabulary Intrusion Detection,Accept (Poster),Accept,5.00,6 6 4 4,ICLR 2026 Poster,/pdf/cb62937ccc4944682d3c372bb6352c6fc50165ba.pdf
mruL1LDjzV,Mitigating Spurious Correlation via Distributionally Robust Learning with Hierarchical Ambiguity Sets,Accept (Poster),Accept,6.67,6 6 8,ICLR 2026 Poster,/pdf/164966b14020d9dee139627e568d45e53d871ae3.pdf
mrafO7aTYj,LoRAGen: Structure-Aware Weight Space Learning for LoRA Generation,Accept (Poster),Accept,5.50,6 8 2 6,ICLR 2026 Poster,/pdf/9c9ee52b348a178e2d9714dd302b52635dcc9ec4.pdf
mrViXFfrsU,Divid: Disentangled Spatial-Temporal Modeling within LLMs for Temporally Grounded Video Understanding,Accept (Poster),Accept,4.67,6 2 6,ICLR 2026 Poster,/pdf/230f6df25999224091a93c9e968e8a9b07a32273.pdf
mrEK16Jy6h,DoVer: Intervention-Driven Auto Debugging for LLM Multi-Agent Systems,Accept (Poster),Accept,5.00,6 6 4 4,ICLR 2026 Poster,/pdf/99fe1321fb17601d6ca0d54c42008b60cc9e7e25.pdf
mqsNJIT42Y,Golden RPG: Semantic-Aware Noise for Regional Text-to-Image Generation,Reject,Reject,2.50,2 4 4 0,ICLR 2026 Conference Withdrawn Submission,/pdf/777432dcc9585533f0cba5ca39d73bf2fb17d7a6.pdf
mq6GMkoGjh,EchoBench: Benchmarking Sycophancy in Medical Large Vision-Language Models,Reject,Reject,6.00,10 4 4,Submitted to ICLR 2026,/pdf/63f2f5e409ce48f2dcebef4bb6cfefcf60b9d767.pdf
mq1kHw6IUX,Discovering Lie Groups with Flow Matching,Reject,Reject,2.67,2 4 2,Submitted to ICLR 2026,/pdf/43e25d004c60047b14d6c0e19940d632ca18cf0e.pdf
mpwnjHxtBP,AutoPBO: LLM-powered Optimization for Local Search PBO Solvers,Reject,Reject,2.67,6 4 2 2 2 0 2 4 2,Submitted to ICLR 2026,/pdf/5ed9ffbf6f384433cb0781c35a1358979a0e188d.pdf
mpAMH1OyMO,MARL2Grid-TR: A Multi-Agent RL Benchmark in Power Grid Operations,Accept (Poster),Accept,5.33,8 4 4,ICLR 2026 Poster,/pdf/941d3d5261cb461ce3e4e43422c1906a990beccd.pdf
mp67iSM7qn,Beyond Student: An Asymmetric Network for Neural Network Inheritance,Accept (Poster),Accept,5.00,6 4 6 4,ICLR 2026 Poster,/pdf/519e9f81f0af97d43ec72f84ea0b349e950e1122.pdf
mp0rPiYHPi,MetaTT: A Global Tensor-Train Adapter for Parameter-Efficient Fine-Tuning,Reject,Reject,5.00,4 2 8 6,Submitted to ICLR 2026,/pdf/aa2bfc40f2c4d88677574b34f65eed3b8255d390.pdf
